"record_id","scientific_name","common_name","vitality","osgr_1km","latitude","longitude","country","start_date_year"
"4b452198-1057-4a6a-b5d9-2b6951aabbd3","Lutra lutra","Eurasian Otter","dead","NG7727",57.28,-5.69,"United Kingdom",2016
"4aec7cb0-272e-4cd3-bf68-699c06e60ff0","Lutra lutra","Eurasian Otter","dead","NG3753",57.5,-6.38,"United Kingdom",2016
"48a63629-e337-4011-a4b7-5197556012fd","Lutra lutra","Eurasian Otter","dead","ST3942",51.18,-2.87,"United Kingdom",2017
"44234749-ff6f-489a-8ced-209949345ae6","Lutra lutra","Eurasian Otter","dead","SP8546",52.11,-0.76,"United Kingdom",2020
"43593b8f-05c9-48c9-9879-eddd1bf60170","Lutra lutra","Eurasian Otter","dead","SZ0596",50.77,-1.92,"United Kingdom",2018
"427dfb23-8093-4ddd-841b-b9f4c2b9d5e6","Lutra lutra","Eurasian Otter","dead","ST7564",51.38,-2.36,"United Kingdom",2015
"423053ce-cd3c-4337-be43-9abc2dca1158","Lutra lutra","Eurasian Otter","dead","SS9410",50.89,-3.5,"United Kingdom",2018
"41da9cc0-3359-4f6f-93d1-1dea2ffb19e3","Lutra lutra","Eurasian Otter","dead","SE4203",53.53,-1.37,"United Kingdom",2016
"3e54072f-6257-49fd-8139-b4e9a96f6ed1","Lutra lutra","Eurasian Otter","dead","SS6297",51.66,-3.99,"United Kingdom",2014
"3e469575-9243-42b0-bf3d-7cea31d3c069","Lutra lutra","Eurasian Otter","dead","SN4318",51.84,-4.28,"United Kingdom",2017
"3e13d258-b720-43f6-9c9d-3313fbc2b1eb","Lutra lutra","Eurasian Otter","dead","SP4500",51.71,-1.34,"United Kingdom",2015
"3d656a72-b4a8-4ddc-9653-fdeeb964cf5c","Lutra lutra","Eurasian Otter","dead","TL8119",51.84,0.64,"United Kingdom",2014
"3c6b94f5-6e26-4779-8592-af8f420c3d5d","Lutra lutra","Eurasian Otter","dead","TG2908",52.63,1.39,"United Kingdom",2016
"3949000c-33a3-45b5-b10d-727078a0d2e7","Lutra lutra","Eurasian Otter","dead","SJ2220",52.78,-3.15,"United Kingdom",2020
"393c085e-28dc-422e-bfcd-693d40f06c32","Lutra lutra","Eurasian Otter","dead","SO0880",52.42,-3.35,"United Kingdom",2019
"38feec12-be50-4aa5-92dc-948e9c81be69","Lutra lutra","Eurasian Otter","dead","NS6424",55.5,-4.15,"United Kingdom",2019
"3885d75f-84c7-4f01-8c4c-5dbc6ef05c22","Lutra lutra","Eurasian Otter","dead","NH5960",57.61,-4.35,"United Kingdom",2015
"3817ea79-ef8e-409e-b4d1-8ce08f71d8e4","Lutra lutra","Eurasian Otter","dead","ST9166",51.4,-2.13,"United Kingdom",2015
"37cd6f0f-9fa0-46e4-aba8-c61e4ae0d980","Lutra lutra","Eurasian Otter","dead","TF8016",52.72,0.68,"United Kingdom",2019
"37261bdb-f08d-4a94-afef-762ae98254a1","Lutra lutra","Eurasian Otter","dead","TL5888",52.47,0.33,"United Kingdom",2015
"3687e556-35a9-4bc7-bf55-9629a4e851b1","Lutra lutra","Eurasian Otter","dead","NY6104",54.44,-2.6,"United Kingdom",2015
"356d885b-c591-4681-929c-9564634bffaa","Lutra lutra","Eurasian Otter","dead","ST3988",51.6,-2.87,"United Kingdom",2019
"333647b4-84ab-4d35-a017-ad3e9922a530","Lutra lutra","Eurasian Otter","dead","NM7127",56.38,-5.71,"United Kingdom",2016
"319d20bc-709d-4925-8c4e-8f854be5467c","Lutra lutra","Eurasian Otter","dead","NG8227",57.28,-5.62,"United Kingdom",2014
"2fb53087-393f-4666-acaa-b037c406ea0f","Lutra lutra","Eurasian Otter","dead","SN4901",51.69,-4.18,"United Kingdom",2017
"2f5a3831-c884-4497-b45b-788cb49a1a51","Lutra lutra","Eurasian Otter","dead","SP6072",52.35,-1.12,"United Kingdom",2015
"2d398376-aa23-4a36-b70c-c26064bd0f98","Lutra lutra","Eurasian Otter","dead","SH7059",53.12,-3.94,"United Kingdom",2014
"2c3db054-983c-4d33-892a-92862cade3e9","Lutra lutra","Eurasian Otter","dead","ST0774",51.46,-3.33,"United Kingdom",2017
"2c1ef5b4-3df0-4e2c-9128-f492abc22d6f","Lutra lutra","Eurasian Otter","dead","SO8778",52.4,-2.18,"United Kingdom",2014
"2c0ca78f-dd1e-4597-9c69-5e9d0d4c24cd","Lutra lutra","Eurasian Otter","dead","NY4427",54.64,-2.86,"United Kingdom",2019
"2bfbdabc-8b75-4b2a-9cf0-c4ffb0279327","Lutra lutra","Eurasian Otter","dead","NM6740",56.5,-5.78,"United Kingdom",2016
"2bdd7503-6b05-4e7f-bbdd-15958372ca08","Lutra lutra","Eurasian Otter","dead","TL8308",51.75,0.66,"United Kingdom",2015
"28b2942b-007b-4943-b4b8-d001e224aae4","Lutra lutra","Eurasian Otter","dead","TF1008",52.67,-0.37,"United Kingdom",2022
"289ed612-f131-4ee4-b38f-d9d5858b2ad6","Lutra lutra","Eurasian Otter","dead","SU4242",51.18,-1.4,"United Kingdom",2014
"27d88012-9ec1-49c2-8c41-bbffd85217fd","Lutra lutra","Eurasian Otter","dead","SD5171",54.14,-2.74,"United Kingdom",2014
"271b10e4-6c83-4a29-88fe-98416dd21173","Lutra lutra","Eurasian Otter","dead","NY3827",54.64,-2.95,"United Kingdom",2017
"26c15b43-23c0-477d-b3df-51a0771c9f6e","Lutra lutra","Eurasian Otter","dead","TL5681",52.41,0.3,"United Kingdom",2016
"26b5928a-7c94-47db-918b-b8074dccac82","Lutra lutra","Eurasian Otter","dead","TL1697",52.56,-0.28,"United Kingdom",2020
"2680a5cb-6688-4f23-8c8e-a10dbdfc553b","Lutra lutra","Eurasian Otter","dead","SX2555",50.37,-4.46,"United Kingdom",2014
"261798fe-5172-49f0-9506-7658084e0d14","Lutra lutra","Eurasian Otter","dead","NZ2062",54.96,-1.69,"United Kingdom",2017
"23ef1df2-684e-4bf1-ab87-2cea0ee805a6","Lutra lutra","Eurasian Otter","dead","NS6699",56.17,-4.15,"United Kingdom",2019
"22209b62-a410-43cf-9a32-fe882676ceac","Lutra lutra","Eurasian Otter","dead","NY8965",54.99,-2.16,"United Kingdom",2017
"2154c1d5-1f80-4d50-8c63-da7e6d3425ac","Lutra lutra","Eurasian Otter","dead","SJ1171",53.24,-3.33,"United Kingdom",2017
"2101f3f6-63b0-471e-84f4-6b085736f03a","Lutra lutra","Eurasian Otter","dead","ST3310",50.89,-2.95,"United Kingdom",2015
"1f9412c8-99d1-4242-a688-c2d1c2ba3f2d","Lutra lutra","Eurasian Otter","dead","SP4510",51.79,-1.34,"United Kingdom",2015
"1b2a72cf-cc5f-48cb-a5e5-ad00b8e6563b","Lutra lutra","Eurasian Otter","dead","SD5283",54.24,-2.73,"United Kingdom",2016
"1aa2115b-52c9-4c26-aa13-f64fa510bb90","Lutra lutra","Eurasian Otter","dead","SN3619",51.85,-4.37,"United Kingdom",2018
"1912c6e5-694f-43b6-9f95-c6427543996e","Lutra lutra","Eurasian Otter","dead","NM5352",56.59,-6.02,"United Kingdom",2016
"19116ec1-2eb6-4902-bbe0-773fdd38785c","Lutra lutra","Eurasian Otter","dead","SN2317",51.83,-4.56,"United Kingdom",2014
"15c8a0ff-2cdf-4fa3-b482-1fbfcb0f271d","Lutra lutra","Eurasian Otter","dead","SJ4710",52.69,-2.78,"United Kingdom",2015
"1547b68c-8900-431f-adc4-3b882b09431f","Lutra lutra","Eurasian Otter","dead","NY3366",54.99,-3.04,"United Kingdom",2015
"143c9a61-3c91-492f-ba5a-ef78edf9e6d3","Lutra lutra","Eurasian Otter","dead","TM1321",51.85,1.1,"United Kingdom",2017
"10c8c1bf-0b3f-478c-addb-8c856924f5c1","Lutra lutra","Eurasian Otter","dead","SJ4811",52.7,-2.77,"United Kingdom",2015
"10624225-126a-4c14-bb20-3449118db7ec","Lutra lutra","Eurasian Otter","dead","SN3723",51.89,-4.36,"United Kingdom",2016
"101e200b-6966-40a1-a084-159460d27d65","Lutra lutra","Eurasian Otter","dead","NZ4929",54.66,-1.23,"United Kingdom",2017
"0d8997f9-ce20-4cb6-b1fc-35f59551a370","Lutra lutra","Eurasian Otter","dead","SO4072",52.35,-2.87,"United Kingdom",2014
"0842dfff-d7d8-45c2-a2fd-18b2d3360123","Lutra lutra","Eurasian Otter","dead","SE2298",54.38,-1.65,"United Kingdom",2019
"0813f62a-3551-4ecc-8479-ae402739c0c9","Lutra lutra","Eurasian Otter","dead","NM8833",56.45,-5.43,"United Kingdom",2016
"05f090ed-56ff-4982-84af-01396da3d55a","Lutra lutra","Eurasian Otter","dead","SX8156",50.39,-3.66,"United Kingdom",2015
"03afec15-4a2e-4eb8-ae28-5a52257bf4ff","Lutra lutra","Eurasian Otter","dead","NY8965",54.99,-2.16,"United Kingdom",2017
"02e16724-bbc3-4287-95de-77d564938c33","Lutra lutra","Eurasian Otter","dead","TL8563",52.24,0.71,"United Kingdom",2015
"01cb9add-d163-4bfd-a94e-b29a02050d64","Lutra lutra","Eurasian Otter","dead","NM6441",56.51,-5.83,"United Kingdom",2016
"fd7554da-9b20-4f4c-854c-5a8fd6fd652b","Lutra lutra","Eurasian Otter","dead","SY8489",50.71,-2.22,"United Kingdom",2019
"fcc94310-b318-487b-ba48-1cdf68a2e685","Lutra lutra","Eurasian Otter","dead","TG2811",52.65,1.38,"United Kingdom",2017
"fc0c3380-e881-4abd-bdb6-0b792cb70c7b","Lutra lutra","Eurasian Otter","dead","SX5649",50.33,-4.01,"United Kingdom",2017
"fb97ed85-f24a-41e5-8ddb-8f0ffe4767c3","Lutra lutra","Eurasian Otter","dead","SO9130",51.97,-2.13,"United Kingdom",2016
"fb5409f1-6436-40ad-b484-0fa6b72d469b","Lutra lutra","Eurasian Otter","dead","SH7778",53.29,-3.84,"United Kingdom",2015
"f7c6f763-34b0-46b0-9232-3900040d51a3","Lutra lutra","Eurasian Otter","dead","SU2198",51.69,-1.7,"United Kingdom",2021
"f67e078d-4679-467f-b420-4d9a83d4ced5","Lutra lutra","Eurasian Otter","dead","TF4787",53.36,0.22,"United Kingdom",2014
"ef50cf79-5fe2-413b-8357-9d4fc6ddd8ef","Lutra lutra","Eurasian Otter","dead","NJ6921",57.28,-2.52,"United Kingdom",2021
"ee69576c-456b-4e7a-adea-ee472f65bc91","Lutra lutra","Eurasian Otter","dead","SP9570",52.32,-0.6,"United Kingdom",2017
"eaea2ff0-b0b4-44af-99b1-3d53211f8882","Lutra lutra","Eurasian Otter","dead","SS6741",51.15,-3.89,"United Kingdom",2015
"eacf1eee-ffca-4c1e-bc2b-0d45f6ba1b63","Lutra lutra","Eurasian Otter","dead","NR3460",55.76,-6.24,"United Kingdom",2015
"ea5f3525-ef56-420b-a082-2129f84f7651","Lutra lutra","Eurasian Otter","dead","NO1708",56.26,-3.34,"United Kingdom",2021
"e9d721d1-bf29-4e94-83af-95aac8b18064","Lutra lutra","Eurasian Otter","dead","SU3912",50.91,-1.44,"United Kingdom",2014
"e9629f79-d565-4530-adf0-fbfe013cb546","Lutra lutra","Eurasian Otter","dead","TG4619",52.72,1.65,"United Kingdom",2014
"e8de74e3-f390-479b-8dca-f0d753402f42","Lutra lutra","Eurasian Otter","dead","TG4028",52.8,1.57,"United Kingdom",2016
"e7d9ff41-e316-4ab0-86a0-7228fd3c451b","Lutra lutra","Eurasian Otter","dead","ST7337",51.13,-2.39,"United Kingdom",2015
"e69b4347-902f-4dc3-ab2b-0c0ad3292550","Lutra lutra","Eurasian Otter","dead","SD4852",53.97,-2.78,"United Kingdom",2017
"e53d414d-a3e7-4f75-8e0d-587cbb176cf6","Lutra lutra","Eurasian Otter","dead","NZ1852",54.86,-1.72,"United Kingdom",2016
"e41e2993-8545-498f-b87d-680e0a21f030","Lutra lutra","Eurasian Otter","dead","C6712",54.96,-6.95,"United Kingdom",2021
"e2092826-5dfd-4d06-a31a-6f8423aebf8d","Lutra lutra","Eurasian Otter","dead","NH9016",57.22,-3.82,"United Kingdom",2021
"d969ebcf-9f88-4df5-a0f1-917960c943c0","Lutra lutra","Eurasian Otter","dead","TF1309",52.67,-0.33,"United Kingdom",2022
"d92516b1-238f-404f-88b8-9f39617a9ec7","Lutra lutra","Eurasian Otter","dead","NH1295",57.91,-5.16,"United Kingdom",2020
"d8dd8921-5d41-4f7f-8579-a8df0ce7599d","Lutra lutra","Eurasian Otter","dead","ST6778",51.51,-2.47,"United Kingdom",2017
"d7674006-7a2d-4acd-9259-4332d8b6f58c","Lutra lutra","Eurasian Otter","dead","TL2960",52.22,-0.1,"United Kingdom",2019
"d7179916-218a-4185-8e66-40b0ad94349b","Lutra lutra","Eurasian Otter","dead","NT1386",56.06,-3.4,"United Kingdom",2017
"d47e3558-eb6b-487e-969d-d77b90698908","Lutra lutra","Eurasian Otter","dead","SP3364",52.28,-1.5,"United Kingdom",2019
"d3b3bb29-bfde-430a-807a-b65fc5bd85b9","Lutra lutra","Eurasian Otter","dead","NG3451",57.48,-6.43,"United Kingdom",2014
"d3a5b62a-9449-4e78-9cb9-02ccd2436cb3","Lutra lutra","Eurasian Otter","dead","SU2198",51.69,-1.7,"United Kingdom",2021
"d18dc5e0-2dcb-411a-be54-b8ab47ec89bc","Lutra lutra","Eurasian Otter","dead","SH7336",52.91,-3.88,"United Kingdom",2017
"cf5d8b19-bac4-484f-a3d3-906b1d984daf","Lutra lutra","Eurasian Otter","dead","SN6673",52.34,-3.96,"United Kingdom",2019
"cbe1a5b9-d998-4cdd-a0a6-371daa0088b9","Lutra lutra","Eurasian Otter","dead","SH3027",52.82,-4.52,"United Kingdom",2016
"ca3f69ad-bfb6-4675-9721-1d2d3a1074c7","Lutra lutra","Eurasian Otter","dead","TL1597",52.56,-0.3,"United Kingdom",2014
"c9687a48-7bff-4190-bd8c-b3fbe6f820dc","Lutra lutra","Eurasian Otter","dead","SP2410",51.79,-1.64,"United Kingdom",2016
"bf69440c-2b02-46f0-adaf-ca6300c52b0f","Lutra lutra","Eurasian Otter","dead","SX6741",50.26,-3.86,"United Kingdom",2015
"bee5aad9-8354-40b3-b517-499bb8af7ec9","Lutra lutra","Eurasian Otter","dead","NY3959",54.93,-2.95,"United Kingdom",2022
"bc353bbd-2896-4d99-81e3-6be1bb794c5a","Lutra lutra","Eurasian Otter","dead","SH3534",52.88,-4.44,"United Kingdom",2016
"ba594330-46cf-48cf-8e32-5e17ecb16a42","Lutra lutra","Eurasian Otter","dead","TM1344",52.05,1.11,"United Kingdom",2020
"b1dc8e23-1214-4795-94b8-3281da5c5cd4","Lutra lutra","Eurasian Otter","dead","SS9201",50.81,-3.53,"United Kingdom",2014
"b0683f2f-238b-4e3a-97d6-151d90ea9af7","Lutra lutra","Eurasian Otter","dead","NN9556",56.69,-3.71,"United Kingdom",2017
"af5ddb5f-c3a2-4f3d-9d36-181c732a8469","Lutra lutra","Eurasian Otter","dead","TM1344",52.05,1.11,"United Kingdom",2020
"adf297fa-70a6-4701-9d7b-72b65ac9acb2","Lutra lutra","Eurasian Otter","dead","SN9380",52.41,-3.57,"United Kingdom",2016
"accee297-1d88-4661-a3bd-402346d3364d","Lutra lutra","Eurasian Otter","dead","SD8743",53.89,-2.19,"United Kingdom",2015
"abd63ef9-224c-4ddb-bbb2-bcef7f3ea22b","Lutra lutra","Eurasian Otter","dead","TM0029",51.93,0.91,"United Kingdom",2017
"aaf9bd93-0f47-47b9-8a12-c1bf2d8a12c3","Lutra lutra","Eurasian Otter","dead","NJ9965",57.68,-2.01,"United Kingdom",2021
"a85a56d7-4901-4ba5-a433-4f0f3a2b8e06","Lutra lutra","Eurasian Otter","dead","NY5828",54.65,-2.65,"United Kingdom",2016
"a8548db8-0ce2-4bb6-9756-22ec6a278708","Lutra lutra","Eurasian Otter","dead","TM5394",52.49,1.73,"United Kingdom",2020
"a82fe590-107e-4e77-aedd-e00d0c9903ff","Lutra lutra","Eurasian Otter","dead","SU3368",51.42,-1.52,"United Kingdom",2014
"a5d44ac6-ac69-45b8-bb61-895d62db6836","Lutra lutra","Eurasian Otter","dead","NN1508",56.23,-4.97,"United Kingdom",2016
"a4e8fa04-6ff6-4a7a-9724-11df3062f511","Lutra lutra","Eurasian Otter","dead","NT6477",55.99,-2.57,"United Kingdom",2018
"a1d024fe-748b-467d-94ae-04613fdbcf9b","Lutra lutra","Eurasian Otter","dead","NS3384",56.02,-4.68,"United Kingdom",2016
"9ff06b02-3012-43cf-b366-e9d07eb4b5ae","Lutra lutra","Eurasian Otter","dead","SU4112",50.91,-1.42,"United Kingdom",2021
"9e8b7686-b558-4e4a-b69d-ef4cee28dd4d","Lutra lutra","Eurasian Otter","dead","SD8690",54.31,-2.21,"United Kingdom",2015
"9b3ec20e-6a88-4255-b609-835a2d5a212b","Lutra lutra","Eurasian Otter","dead","NH7797",57.95,-4.08,"United Kingdom",2019
"991aea5b-1fbf-4552-b2c7-27c8228280f9","Lutra lutra","Eurasian Otter","dead","SD7867",54.1,-2.34,"United Kingdom",2015
"9837d99b-5237-4749-8ba6-b0d95f205921","Lutra lutra","Eurasian Otter","dead","SH7311",52.69,-3.87,"United Kingdom",2014
"97ba0b7e-2577-4e77-899c-30deda866201","Lutra lutra","Eurasian Otter","dead","SD5382",54.24,-2.71,"United Kingdom",2014
"968aa805-a900-406d-ad5d-a73362be2c7d","Lutra lutra","Eurasian Otter","dead","SU1408",50.88,-1.79,"United Kingdom",2023
"89e9477d-576c-4e3b-a849-702737a9fc54","Lutra lutra","Eurasian Otter","dead","SS9326",51.03,-3.52,"United Kingdom",2016
"85f04e7f-38a7-4ed7-9112-0268fdff1199","Lutra lutra","Eurasian Otter","dead","NG7015",57.18,-5.79,"United Kingdom",2014
"85544b89-253e-44a9-a104-29a3e0caba17","Lutra lutra","Eurasian Otter","dead","SH6070",53.22,-4.09,"United Kingdom",2015
"82863765-02ca-4d2d-8716-a00a336c2063","Lutra lutra","Eurasian Otter","dead","NM6043",56.52,-5.89,"United Kingdom",2016
"81e7c176-762b-4700-a193-10c18f203b41","Lutra lutra","Eurasian Otter","dead","SN6726",51.92,-3.93,"United Kingdom",2017
"81d1a8d7-45c7-4126-9be8-ec3a784f8db4","Lutra lutra","Eurasian Otter","dead","SD5767",54.1,-2.64,"United Kingdom",2015
"7a4b0201-6e9b-42c8-8036-7a0c065a6a99","Lutra lutra","Eurasian Otter","dead","SP6636",52.02,-1.03,"United Kingdom",2015
"794c13d3-7deb-46cf-9331-d88cccef5bbf","Lutra lutra","Eurasian Otter","dead","NY9922",54.59,-2.02,"United Kingdom",2015
"726a9c81-61fc-40ad-a1c7-9fc8f02948a6","Lutra lutra","Eurasian Otter","dead","NJ6921",57.28,-2.51,"United Kingdom",2021
"6f54c066-c31c-410d-9e96-b1e03d4e6cae","Lutra lutra","Eurasian Otter","dead","SP5103",51.73,-1.26,"United Kingdom",2023
"6e43616e-929b-4ceb-bbe7-1d7eeb334805","Lutra lutra","Eurasian Otter","dead","NO3334",56.5,-3.09,"United Kingdom",2016
"6baffc04-646c-4da9-a1bf-1cc21ea8e932","Lutra lutra","Eurasian Otter","dead","SD9055",53.99,-2.15,"United Kingdom",2016
"6a3a7952-705a-4fff-ad5e-03532c80fa11","Lutra lutra","Eurasian Otter","dead","TL7287",52.46,0.54,"United Kingdom",2016
"67016f0d-a97b-4c18-86f9-deadc53b5589","Lutra lutra","Eurasian Otter","dead","TL9232",51.95,0.8,"United Kingdom",2014
"65094ae7-7861-4f43-8985-c349e58d7ce5","Lutra lutra","Eurasian Otter","dead","TL5280",52.4,0.25,"United Kingdom",2015
"60c84784-0c93-4554-9e99-b399dde47cad","Lutra lutra","Eurasian Otter","dead","TG0836",52.88,1.1,"United Kingdom",2017
"602d2406-7ff6-4cf3-b48e-d974c8b16622","Lutra lutra","Eurasian Otter","dead","ST2520",50.98,-3.06,"United Kingdom",2014
"5f1a647d-6e75-42c4-8f1a-99980296a2c9","Lutra lutra","Eurasian Otter","dead","SU1402",50.82,-1.79,"United Kingdom",2014
"5f044089-1fde-4652-b2b0-3ea462f21a58","Lutra lutra","Eurasian Otter","dead","ST3449",51.24,-2.95,"United Kingdom",2015
"58d4492c-5036-45b6-884c-8980482517d9","Lutra lutra","Eurasian Otter","dead","NH7445",57.48,-4.09,"United Kingdom",2018
"58d27979-9813-477e-9e93-5bb1ee2b7faf","Lutra lutra","Eurasian Otter","dead","C6712",54.96,-6.95,"United Kingdom",2021
"573a179c-2476-41bf-8e76-6e54c6125183","Lutra lutra","Eurasian Otter","dead","TL0748",52.13,-0.43,"United Kingdom",2016
"5514eeab-8f79-4fd2-9a2e-86f89f041b68","Lutra lutra","Eurasian Otter","dead","SS9433",51.09,-3.51,"United Kingdom",2017
"51350baa-f049-420e-bb7f-4f5252c90f16","Lutra lutra","Eurasian Otter","dead","NS3526",55.5,-4.61,"United Kingdom",2015
"4f3772a6-ed58-4fbc-bf82-4de640dc389c","Lutra lutra","Eurasian Otter","dead","SO8858",52.22,-2.16,"United Kingdom",2023
"4f3377d3-e56e-4f11-9297-345f5f802046","Lutra lutra","Eurasian Otter","dead","SJ1951",53.06,-3.2,"United Kingdom",2017
"4e9b82b0-564d-49a7-bd8b-a4c49e155497","Lutra lutra","Eurasian Otter","dead","ST5365",51.38,-2.67,"United Kingdom",2015
"4e840e03-526e-4dc6-96a5-d2dc929a8cda","Lutra lutra","Eurasian Otter","dead","ST9079",51.51,-2.13,"United Kingdom",2016
"4c910cc5-4cd7-42ee-af48-b25f522101d0","Lutra lutra","Eurasian Otter","dead","SD5532",53.78,-2.68,"United Kingdom",2017
"4b79a5b3-00d5-46cf-81db-175bbb18e430","Lutra lutra","Eurasian Otter","dead","ST7337",51.13,-2.38,"United Kingdom",2015
"4b63a54f-5e5b-4e3b-b5fa-5a6cf486a69b","Lutra lutra","Eurasian Otter","dead","NS7378",55.98,-4.03,"United Kingdom",2021
"49323aa1-cd73-4c9d-b07f-b10dbf4986ca","Lutra lutra","Eurasian Otter","dead","TL0748",52.13,-0.43,"United Kingdom",2016
"475e1465-df23-4f23-8fb0-d03fae032e2f","Lutra lutra","Eurasian Otter","dead","TL0950",52.14,-0.4,"United Kingdom",2019
"43b35fad-d363-4402-a939-67d98c4e2f57","Lutra lutra","Eurasian Otter","dead","SU6765",51.38,-1.03,"United Kingdom",2014
"43226a6d-9ba0-411b-82f3-956e8e8277f8","Lutra lutra","Eurasian Otter","dead","SD5521",53.69,-2.68,"United Kingdom",2017
"42fc1aaa-b2cb-4b46-acfc-f547fe1ed37c","Lutra lutra","Eurasian Otter","dead","SD5382",54.24,-2.71,"United Kingdom",2014
"429c6f74-5a3b-4527-880f-837c7244cad5","Lutra lutra","Eurasian Otter","dead","NH6944",57.47,-4.18,"United Kingdom",2016
"413869e3-ce51-468b-a6cd-f3e66bf4eefc","Lutra lutra","Eurasian Otter","dead","ND3851",58.45,-3.06,"United Kingdom",2021
"40e2e18e-7283-4f51-a395-5bde6b4448b9","Lutra lutra","Eurasian Otter","dead","TL0748",52.13,-0.43,"United Kingdom",2016
"3e68ea17-56cf-4e8b-8b62-1c20036c3a5a","Lutra lutra","Eurasian Otter","dead","SH7109",52.67,-3.9,"United Kingdom",2014
"3e629966-0baf-4fbe-bcf1-33e336c1abda","Lutra lutra","Eurasian Otter","dead","NT0279",56,-3.56,"United Kingdom",2021
"3c475793-eb11-4675-b95e-6854ee840558","Lutra lutra","Eurasian Otter","dead","NM5842",56.51,-5.93,"United Kingdom",2015
"3baa6c65-0aac-4f3d-a18e-50fcc4781f52","Lutra lutra","Eurasian Otter","dead","SE1984",54.25,-1.71,"United Kingdom",2023
"3ae5da3d-6cf5-4792-b18c-ef882790bf9d","Lutra lutra","Eurasian Otter","dead","TL9727",51.91,0.87,"United Kingdom",2016
"3abd9982-b5b7-4c26-81f5-dcb11af38102","Lutra lutra","Eurasian Otter","dead","SX9795",50.75,-3.46,"United Kingdom",2019
"3a42eff9-7f26-4cdd-ad44-91fd71fb7a7e","Lutra lutra","Eurasian Otter","dead","TM0293",52.5,0.98,"United Kingdom",2018
"3736d947-5b2f-4ddd-9700-72bf022aff3b","Lutra lutra","Eurasian Otter","dead","SD5190",54.31,-2.74,"United Kingdom",2018
"34ba1713-a798-444d-a8a3-4e0f66dcd57d","Lutra lutra","Eurasian Otter","dead","NO5399",57.09,-2.76,"United Kingdom",2021
"2c1b6784-42c3-4687-8c34-f8daab58b8e7","Lutra lutra","Eurasian Otter","dead","SD6196",54.36,-2.6,"United Kingdom",2015
"2b98c907-c99e-4546-a53e-5e126ee6c389","Lutra lutra","Eurasian Otter","dead","TL9463",52.23,0.85,"United Kingdom",2022
"2a22d941-62c7-44bd-91fe-4d0def899bac","Lutra lutra","Eurasian Otter","dead","NO2803",56.22,-3.16,"United Kingdom",2021
"29e03b32-cc80-4b96-b81d-d99fb903eb84","Lutra lutra","Eurasian Otter","dead","NY5828",54.65,-2.65,"United Kingdom",2016
"2768d0e5-aac0-4aa2-b3db-e3028e9823c5","Lutra lutra","Eurasian Otter","dead","SH9078",53.29,-3.64,"United Kingdom",2014
"25f78894-9aec-471c-8f6d-14a609754e2e","Lutra lutra","Eurasian Otter","dead","SP4677",52.39,-1.32,"United Kingdom",2014
"22eb12b7-4eb0-468f-a32a-e1c32b2623f0","Lutra lutra","Eurasian Otter","dead","NT1386",56.06,-3.4,"United Kingdom",2017
"2270f4a4-9564-4181-be26-46fd08ef4d5f","Lutra lutra","Eurasian Otter","dead","SU1408",50.88,-1.79,"United Kingdom",2023
"1ddd9d64-2c78-469f-833e-05cfe505ac4f","Lutra lutra","Eurasian Otter","dead","TM3052",52.12,1.37,"United Kingdom",2014
"1bdf9550-1eb6-4712-bc82-5a217e6d1dce","Lutra lutra","Eurasian Otter","dead","SH4556",53.08,-4.3,"United Kingdom",2016
"1b579df5-ef83-4947-999e-0b26753563de","Lutra lutra","Eurasian Otter","dead","NY2030",54.66,-3.23,"United Kingdom",2016
"194bd4fc-9b11-442a-80a5-44cda3710f22","Lutra lutra","Eurasian Otter","dead","TM0433",51.96,0.97,"United Kingdom",2019
"12c8272b-ba37-4bcb-bf5a-2d30cea38a81","Lutra lutra","Eurasian Otter","dead","SE2045",53.91,-1.69,"United Kingdom",2019
"11ceab93-1b47-48be-af96-4fc72b3029e1","Lutra lutra","Eurasian Otter","dead","NN6485",56.94,-4.24,"United Kingdom",2021
"0f443496-57e8-42d4-93e2-2d6d2d176004","Lutra lutra","Eurasian Otter","dead","SS9077",51.48,-3.59,"United Kingdom",2018
"0e5bb05b-b03c-4f08-8362-3a82cdfed1a1","Lutra lutra","Eurasian Otter","dead","SS7991",51.61,-3.75,"United Kingdom",2019
"0e082a9c-63dd-4316-a87c-4d963e7711ca","Lutra lutra","Eurasian Otter","dead","TL9123",51.88,0.78,"United Kingdom",2017
"0d316652-b89e-4a8c-916c-41d9a2fa56f2","Lutra lutra","Eurasian Otter","dead","TL8122",51.87,0.64,"United Kingdom",2016
"0c87dc69-ef1f-473f-b827-3c8cbbce56e7","Lutra lutra","Eurasian Otter","dead","ST2721",50.99,-3.04,"United Kingdom",2014
"0ac8c88b-4130-4242-a8e4-ab25e344ef50","Lutra lutra","Eurasian Otter","dead","NG7426",57.27,-5.75,"United Kingdom",2015
"09db400e-1674-4db3-9c1b-98437255452a","Lutra lutra","Eurasian Otter","dead","NM4845",56.53,-6.09,"United Kingdom",2015
"0819c7d6-9c45-4495-b82a-a841775f8924","Lutra lutra","Eurasian Otter","dead","SO0880",52.42,-3.35,"United Kingdom",2017
"07955846-74ac-41ce-80cf-a13633f16b57","Lutra lutra","Eurasian Otter","dead","NX9815",54.52,-3.56,"United Kingdom",2015
"07079190-8144-405c-a2f4-20d810b50cfe","Lutra lutra","Eurasian Otter","dead","ST8260",51.35,-2.25,"United Kingdom",2019
