"NBN Atlas record ID","Occurrence ID","Licence","Rightsholder","Scientific name","Taxon author","Name qualifier","Common name","Species ID (TVK)","Taxon Rank","Occurrence status","Start date","Start date day","Start date month","Start date year","End date","End date day","End date month","End date year","Locality","OSGR","Latitude (WGS84)","Longitude (WGS84)","Coordinate uncertainty (m)","Verbatim depth","Recorder","Determiner","Individual count","Abundance","Abundance scale","Organism scope","Organism remarks","Sex","Life stage","Occurrence remarks","Identification verification status","Basis of record","Survey key","Dataset name","Dataset ID","Data provider","Data provider ID","Institution code","Kingdom","Phylum","Class","Order","Family","Genus","OSGR 100km","OSGR 10km","OSGR 2km","OSGR 1km","Country","State/Province","Vitality"
"9f6a0a08-96c4-489c-997f-709b6068b434","38377","CC-BY-NC","The Road Lab","Lutra lutra","(Linnaeus, 1758)","","Eurasian Otter","NBNSYS0000005133","species","present","2014-02-19","19","02","2014","","","","","","SJ9924","52.82","-2.01","707.1","","The Road Lab","","","","","","","","","Found dead","Accepted - considered correct","HumanObservation","","UK Roadkill Records","dr1628","The Road Lab UK","dp205","","Animalia","Chordata","Mammalia","Carnivora","Mustelidae","Lutra","SJ","SJ92","SJ92X","SJ9924","United Kingdom","England","dead"
"9dedcd6c-d77e-40bd-9442-d9e0f9036957","28440","CC-BY-NC","The Road Lab","Lutra lutra","(Linnaeus, 1758)","","Eurasian Otter","NBNSYS0000005133","species","present","2017-02-04","04","02","2017","","","","","","TM4291","52.47","1.57","707.1","","The Road Lab","","","","","","","","","Found dead","Accepted - considered correct","HumanObservation","","UK Roadkill Records","dr1628","The Road Lab UK","dp205","","Animalia","Chordata","Mammalia","Carnivora","Mustelidae","Lutra","TM","TM49","TM49F","TM4291","United Kingdom","England","dead"
"9a143169-9b39-4100-bb08-b4b00a3623b5","57965","CC-BY-NC","The Road Lab","Lutra lutra","(Linnaeus, 1758)","","Eurasian Otter","NBNSYS0000005133","species","present","2019-02-11","11","02","2019","","","","","","NO0440","56.55","-3.56","707.1","","The Road Lab","","","","","","","","","Found dead","Accepted - considered correct","HumanObservation","","UK Roadkill Records","dr1628","The Road Lab UK","dp205","","Animalia","Chordata","Mammalia","Carnivora","Mustelidae","Lutra","NO","NO04","NO04K","NO0440","United Kingdom","Scotland","dead"
"995e0721-6380-4a92-b0c1-9772162e5025","87957","CC-BY-NC","The Road Lab","Lutra lutra","(Linnaeus, 1758)","","Eurasian Otter","NBNSYS0000005133","species","present","2018-02-21","21","02","2018","","","","","","NS5773","55.93","-4.28","707.1","","The Road Lab","","","","","","","","","Found dead","Accepted - considered correct","HumanObservation","","UK Roadkill Records","dr1628","The Road Lab UK","dp205","","Animalia","Chordata","Mammalia","Carnivora","Mustelidae","Lutra","NS","NS57","NS57R","NS5773","United Kingdom","Scotland","dead"
"989bb9ff-9d39-451a-bb78-d8b2900f218d","38605","CC-BY-NC","The Road Lab","Lutra lutra","(Linnaeus, 1758)","","Eurasian Otter","NBNSYS0000005133","species","present","2015-02-19","19","02","2015","","","","","","SU0586","51.57","-1.92","707.1","","The Road Lab","","","","","","","","","Found dead","Accepted - considered correct","HumanObservation","","UK Roadkill Records","dr1628","The Road Lab UK","dp205","","Animalia","Chordata","Mammalia","Carnivora","Mustelidae","Lutra","SU","SU08","SU08N","SU0586","United Kingdom","England","dead"
"982ef923-039e-46ce-b0f8-e73fc9aebf4f","57972","CC-BY-NC","The Road Lab","Lutra lutra","(Linnaeus, 1758)","","Eurasian Otter","NBNSYS0000005133","species","present","2019-02-21","21","02","2019","","","","","","SS5294","51.63","-4.14","707.1","","The Road Lab","","","","","","","","","Found dead","Accepted - considered correct","HumanObservation","","UK Roadkill Records","dr1628","The Road Lab UK","dp205","","Animalia","Chordata","Mammalia","Carnivora","Mustelidae","Lutra","SS","SS59","SS59H","SS5294","United Kingdom","Wales","dead"
"93c5abce-4cae-4c30-a644-7d3c57de88d6","39186","CC-BY-NC","The Road Lab","Lutra lutra","(Linnaeus, 1758)","","Eurasian Otter","NBNSYS0000005133","species","present","2018-02-09","09","02","2018","","","","","","TG1713","52.67","1.21","707.1","","The Road Lab","","","","","","","","","Found dead","Accepted - considered correct","HumanObservation","","UK Roadkill Records","dr1628","The Road Lab UK","dp205","","Animalia","Chordata","Mammalia","Carnivora","Mustelidae","Lutra","TG","TG11","TG11R","TG1713","United Kingdom","England","dead"
"91ae6508-eaa9-4a7a-bcb3-34935458e85b","34284","CC-BY-NC","The Road Lab","Lutra lutra","(Linnaeus, 1758)","","Eurasian Otter","NBNSYS0000005133","species","present","2018-02-03","03","02","2018","","","","","","SP7160","52.23","-0.96","707.1","","The Road Lab","","","","","","","","","Found dead","Accepted - considered correct","HumanObservation","","UK Roadkill Records","dr1628","The Road Lab UK","dp205","","Animalia","Chordata","Mammalia","Carnivora","Mustelidae","Lutra","SP","SP76","SP76A","SP7160","United Kingdom","England","dead"
"8bb1f581-f092-4d1f-ab55-4137af17ad4a","12477","CC-BY-NC","The Road Lab","Lutra lutra","(Linnaeus, 1758)","","Eurasian Otter","NBNSYS0000005133","species","present","2015-02-02","02","02","2015","","","","","","NY6105","54.45","-2.6","707.1","","The Road Lab","","","","","","","","","Found dead","Accepted - considered correct","HumanObservation","","UK Roadkill Records","dr1628","The Road Lab UK","dp205","","Animalia","Chordata","Mammalia","Carnivora","Mustelidae","Lutra","NY","NY60","NY60C","NY6105","United Kingdom","England","dead"
"8b3ac3bb-8fd1-4d13-9693-c29dd89e1fb6","74534","CC-BY-NC","The Road Lab","Lutra lutra","(Linnaeus, 1758)","","Eurasian Otter","NBNSYS0000005133","species","present","2020-02-28","28","02","2020","","","","","","ST0014","50.92","-3.41","707.1","","The Road Lab","","","","","","","","","Found dead","Accepted - considered correct","HumanObservation","","UK Roadkill Records","dr1628","The Road Lab UK","dp205","","Animalia","Chordata","Mammalia","Carnivora","Mustelidae","Lutra","ST","ST01","ST01C","ST0014","United Kingdom","England","dead"
"893fe773-e13b-4dc0-8e57-d041a8353090","94990","CC-BY-NC","The Road Lab","Lutra lutra","(Linnaeus, 1758)","","Eurasian Otter","NBNSYS0000005133","species","present","2023-02-03","03","02","2023","","","","","","SJ8106","52.65","-2.28","707.1","","The Road Lab","","","","","","","","","Found dead","Accepted - considered correct","HumanObservation","","UK Roadkill Records","dr1628","The Road Lab UK","dp205","","Animalia","Chordata","Mammalia","Carnivora","Mustelidae","Lutra","SJ","SJ80","SJ80D","SJ8106","United Kingdom","England","dead"
"8852e9e9-5ed9-47fd-bd61-3785d186dd61","39032","CC-BY-NC","The Road Lab","Lutra lutra","(Linnaeus, 1758)","","Eurasian Otter","NBNSYS0000005133","species","present","2017-02-11","11","02","2017","","","","","","NZ1685","55.16","-1.75","707.1","","The Road Lab","","","","","","","","","Found dead","Accepted - considered correct","HumanObservation","","UK Roadkill Records","dr1628","The Road Lab UK","dp205","","Animalia","Chordata","Mammalia","Carnivora","Mustelidae","Lutra","NZ","NZ18","NZ18S","NZ1685","United Kingdom","England","dead"
"870b81b5-466d-4ed0-894f-3a48b6d28268","95228","CC-BY-NC","The Road Lab","Lutra lutra","(Linnaeus, 1758)","","Eurasian Otter","NBNSYS0000005133","species","present","2023-02-22","22","02","2023","","","","","","NY2613","54.51","-3.14","707.1","","The Road Lab","","","","","","","","","Found dead","Accepted - considered correct","HumanObservation","","UK Roadkill Records","dr1628","The Road Lab UK","dp205","","Animalia","Chordata","Mammalia","Carnivora","Mustelidae","Lutra","NY","NY21","NY21R","NY2613","United Kingdom","England","dead"
"86ff375a-54fe-421e-9d11-c71a55441e0a","12771","CC-BY-NC","The Road Lab","Lutra lutra","(Linnaeus, 1758)","","Eurasian Otter","NBNSYS0000005133","species","present","2015-02-25","25","02","2015","","","","","","SU3544","51.2","-1.49","707.1","","The Road Lab","","","","","","","","","Found dead","Accepted - considered correct","HumanObservation","","UK Roadkill Records","dr1628","The Road Lab UK","dp205","","Animalia","Chordata","Mammalia","Carnivora","Mustelidae","Lutra","SU","SU34","SU34M","SU3544","United Kingdom","England","dead"
"83b895f6-25ab-4c66-8a1b-f2b37719ab31","38824","CC-BY-NC","The Road Lab","Lutra lutra","(Linnaeus, 1758)","","Eurasian Otter","NBNSYS0000005133","species","present","2016-02-25","25","02","2016","","","","","","SU3544","51.2","-1.49","707.1","","The Road Lab","","","","","","","","","Found dead","Accepted - considered correct","HumanObservation","","UK Roadkill Records","dr1628","The Road Lab UK","dp205","","Animalia","Chordata","Mammalia","Carnivora","Mustelidae","Lutra","SU","SU34","SU34M","SU3544","United Kingdom","England","dead"
"82dc9dd9-da1c-414c-af27-6dc568974291","12759","CC-BY-NC","The Road Lab","Lutra lutra","(Linnaeus, 1758)","","Eurasian Otter","NBNSYS0000005133","species","present","2015-02-24","24","02","2015","","","","","","SU0437","51.14","-1.94","707.1","","The Road Lab","","","","","","","","","Found dead","Accepted - considered correct","HumanObservation","","UK Roadkill Records","dr1628","The Road Lab UK","dp205","","Animalia","Chordata","Mammalia","Carnivora","Mustelidae","Lutra","SU","SU03","SU03N","SU0437","United Kingdom","England","dead"
"82a0c66f-b229-4b03-9347-dff0d16085ee","79433","CC-BY-NC","The Road Lab","Lutra lutra","(Linnaeus, 1758)","","Eurasian Otter","NBNSYS0000005133","species","present","2015-02-02","02","02","2015","","","","","","TM4765","52.23","1.62","707.1","","The Road Lab","","","","","","","","","Found dead","Accepted - considered correct","HumanObservation","","UK Roadkill Records","dr1628","The Road Lab UK","dp205","","Animalia","Chordata","Mammalia","Carnivora","Mustelidae","Lutra","TM","TM46","TM46S","TM4765","United Kingdom","England","dead"
"8289a260-34d7-4cde-ae4a-7f4d368fa03d","38364","CC-BY-NC","The Road Lab","Lutra lutra","(Linnaeus, 1758)","","Eurasian Otter","NBNSYS0000005133","species","present","2014-02-01","01","02","2014","","","","","","ST1783","51.55","-3.19","707.1","","The Road Lab","","","","","","","","","Found dead","Accepted - considered correct","HumanObservation","","UK Roadkill Records","dr1628","The Road Lab UK","dp205","","Animalia","Chordata","Mammalia","Carnivora","Mustelidae","Lutra","ST","ST18","ST18R","ST1783","United Kingdom","Wales","dead"
"81eed252-7675-462b-a244-11b8d0bc96f1","35520","CC-BY-NC","The Road Lab","Lutra lutra","(Linnaeus, 1758)","","Eurasian Otter","NBNSYS0000005133","species","present","2018-02-20","20","02","2018","","","","","","SN3619","51.85","-4.37","707.1","","The Road Lab","","","","","","","","","Found dead","Accepted - considered correct","HumanObservation","","UK Roadkill Records","dr1628","The Road Lab UK","dp205","","Animalia","Chordata","Mammalia","Carnivora","Mustelidae","Lutra","SN","SN31","SN31U","SN3619","United Kingdom","Wales","dead"
"7f5b217d-f235-4eda-88bf-d4c612a57bd4","38814","CC-BY-NC","The Road Lab","Lutra lutra","(Linnaeus, 1758)","","Eurasian Otter","NBNSYS0000005133","species","present","2016-02-12","12","02","2016","","","","","","TL9059","52.2","0.79","707.1","","The Road Lab","","","","","","","","","Found dead","Accepted - considered correct","HumanObservation","","UK Roadkill Records","dr1628","The Road Lab UK","dp205","","Animalia","Chordata","Mammalia","Carnivora","Mustelidae","Lutra","TL","TL95","TL95E","TL9059","United Kingdom","England","dead"
"7cd34ded-7077-4c26-829b-30a48d1fd8bc","39031","CC-BY-NC","The Road Lab","Lutra lutra","(Linnaeus, 1758)","","Eurasian Otter","NBNSYS0000005133","species","present","2017-02-08","08","02","2017","","","","","","SE8009","53.58","-0.78","707.1","","The Road Lab","","","","","","","","","Found dead","Accepted - considered correct","HumanObservation","","UK Roadkill Records","dr1628","The Road Lab UK","dp205","","Animalia","Chordata","Mammalia","Carnivora","Mustelidae","Lutra","SE","SE80","SE80E","SE8009","United Kingdom","England","dead"
"7c58805f-0215-43b7-aa0c-d9d163a0378b","34479","CC-BY-NC","The Road Lab","Lutra lutra","(Linnaeus, 1758)","","Eurasian Otter","NBNSYS0000005133","species","present","2018-02-13","13","02","2018","","","","","","TL7970","52.31","0.64","707.1","","The Road Lab","","","","","","","","","Found dead","Accepted - considered correct","HumanObservation","","UK Roadkill Records","dr1628","The Road Lab UK","dp205","","Animalia","Chordata","Mammalia","Carnivora","Mustelidae","Lutra","TL","TL77","TL77V","TL7970","United Kingdom","England","dead"
"7bda013f-2ae6-47f4-97b9-c8df55711930","74387","CC-BY-NC","The Road Lab","Lutra lutra","(Linnaeus, 1758)","","Eurasian Otter","NBNSYS0000005133","species","present","2020-02-23","23","02","2020","","","","","","TF2009","52.67","-0.22","707.1","","The Road Lab","","","","","","","","","Found dead","Accepted - considered correct","HumanObservation","","UK Roadkill Records","dr1628","The Road Lab UK","dp205","","Animalia","Chordata","Mammalia","Carnivora","Mustelidae","Lutra","TF","TF20","TF20E","TF2009","United Kingdom","England","dead"
"7b4da968-ea64-4fc9-a0a3-1e074ce45724","12499","CC-BY-NC","The Road Lab","Lutra lutra","(Linnaeus, 1758)","","Eurasian Otter","NBNSYS0000005133","species","present","2015-02-05","05","02","2015","","","","","","SD5141","53.87","-2.74","707.1","","The Road Lab","","","","","","","","","Found dead","Accepted - considered correct","HumanObservation","","UK Roadkill Records","dr1628","The Road Lab UK","dp205","","Animalia","Chordata","Mammalia","Carnivora","Mustelidae","Lutra","SD","SD54","SD54A","SD5141","United Kingdom","England","dead"
"7a713bf2-78fd-4445-99e5-0fe2095460a2","57966","CC-BY-NC","The Road Lab","Lutra lutra","(Linnaeus, 1758)","","Eurasian Otter","NBNSYS0000005133","species","present","2019-02-11","11","02","2019","","","","","","NO0927","56.43","-3.47","707.1","","The Road Lab","","","","","","","","","Found dead","Accepted - considered correct","HumanObservation","","UK Roadkill Records","dr1628","The Road Lab UK","dp205","","Animalia","Chordata","Mammalia","Carnivora","Mustelidae","Lutra","NO","NO02","NO02Y","NO0927","United Kingdom","Scotland","dead"
"7a442008-3e75-4b77-a7ed-125e4c188e62","39028","CC-BY-NC","The Road Lab","Lutra lutra","(Linnaeus, 1758)","","Eurasian Otter","NBNSYS0000005133","species","present","2017-02-07","07","02","2017","","","","","","SS9077","51.48","-3.58","707.1","","The Road Lab","","","","","","","","","Found dead","Accepted - considered correct","HumanObservation","","UK Roadkill Records","dr1628","The Road Lab UK","dp205","","Animalia","Chordata","Mammalia","Carnivora","Mustelidae","Lutra","SS","SS97","SS97D","SS9077","United Kingdom","Wales","dead"
"79adb59d-4ddd-45bf-8ba5-f04b0b1968e7","38374","CC-BY-NC","The Road Lab","Lutra lutra","(Linnaeus, 1758)","","Eurasian Otter","NBNSYS0000005133","species","present","2014-02-13","13","02","2014","","","","","","SH3676","53.26","-4.45","707.1","","The Road Lab","","","","","","","","","Found dead","Accepted - considered correct","HumanObservation","","UK Roadkill Records","dr1628","The Road Lab UK","dp205","","Animalia","Chordata","Mammalia","Carnivora","Mustelidae","Lutra","SH","SH37","SH37T","SH3676","United Kingdom","Wales","dead"
"78ab8c2a-3838-4864-95aa-4b1afff4d5d2","38802","CC-BY-NC","The Road Lab","Lutra lutra","(Linnaeus, 1758)","","Eurasian Otter","NBNSYS0000005133","species","present","2016-02-01","01","02","2016","","","","","","TL3387","52.47","-0.04","707.1","","The Road Lab","","","","","","","","","Found dead","Accepted - considered correct","HumanObservation","","UK Roadkill Records","dr1628","The Road Lab UK","dp205","","Animalia","Chordata","Mammalia","Carnivora","Mustelidae","Lutra","TL","TL38","TL38I","TL3387","United Kingdom","England","dead"
"782e4c69-49eb-4805-96c8-8a6557777a09","38809","CC-BY-NC","The Road Lab","Lutra lutra","(Linnaeus, 1758)","","Eurasian Otter","NBNSYS0000005133","species","present","2016-02-09","09","02","2016","","","","","","NG6323","57.24","-5.92","707.1","","The Road Lab","","","","","","","","","Found dead","Accepted - considered correct","HumanObservation","","UK Roadkill Records","dr1628","The Road Lab UK","dp205","","Animalia","Chordata","Mammalia","Carnivora","Mustelidae","Lutra","NG","NG62","NG62G","NG6323","United Kingdom","Scotland","dead"
"76da736b-ad0a-4864-a42f-daae5bf64430","39195","CC-BY-NC","The Road Lab","Lutra lutra","(Linnaeus, 1758)","","Eurasian Otter","NBNSYS0000005133","species","present","2018-02-26","26","02","2018","","","","","","NN6379","56.89","-4.25","707.1","","The Road Lab","","","","","","","","","Found dead","Accepted - considered correct","HumanObservation","","UK Roadkill Records","dr1628","The Road Lab UK","dp205","","Animalia","Chordata","Mammalia","Carnivora","Mustelidae","Lutra","NN","NN67","NN67J","NN6379","United Kingdom","Scotland","dead"
"745addc9-904b-4ceb-b883-0d9b8a90348b","38810","CC-BY-NC","The Road Lab","Lutra lutra","(Linnaeus, 1758)","","Eurasian Otter","NBNSYS0000005133","species","present","2016-02-09","09","02","2016","","","","","","SO0725","51.92","-3.35","707.1","","The Road Lab","","","","","","","","","Found dead","Accepted - considered correct","HumanObservation","","UK Roadkill Records","dr1628","The Road Lab UK","dp205","","Animalia","Chordata","Mammalia","Carnivora","Mustelidae","Lutra","SO","SO02","SO02S","SO0725","United Kingdom","Wales","dead"
"729f564d-263f-4480-a97e-5cefec7f3871","38378","CC-BY-NC","The Road Lab","Lutra lutra","(Linnaeus, 1758)","","Eurasian Otter","NBNSYS0000005133","species","present","2014-02-19","19","02","2014","","","","","","SO4073","52.36","-2.88","707.1","","The Road Lab","","","","","","","","","Found dead","Accepted - considered correct","HumanObservation","","UK Roadkill Records","dr1628","The Road Lab UK","dp205","","Animalia","Chordata","Mammalia","Carnivora","Mustelidae","Lutra","SO","SO47","SO47B","SO4073","United Kingdom","England","dead"
"6fe847eb-481a-43e3-9c2b-257b5d772973","73810","CC-BY-NC","The Road Lab","Lutra lutra","(Linnaeus, 1758)","","Eurasian Otter","NBNSYS0000005133","species","present","2020-02-01","01","02","2020","","","","","","SH4982","53.32","-4.26","707.1","","The Road Lab","","","","","","","","","Found dead","Accepted - considered correct","HumanObservation","","UK Roadkill Records","dr1628","The Road Lab UK","dp205","","Animalia","Chordata","Mammalia","Carnivora","Mustelidae","Lutra","SH","SH48","SH48W","SH4982","United Kingdom","Wales","dead"
"6f189e09-1ac8-4283-805f-d685d03161c6","38827","CC-BY-NC","The Road Lab","Lutra lutra","(Linnaeus, 1758)","","Eurasian Otter","NBNSYS0000005133","species","present","2016-02-26","26","02","2016","","","","","","SW9669","50.49","-4.86","707.1","","The Road Lab","","","","","","","","","Found dead","Accepted - considered correct","HumanObservation","","UK Roadkill Records","dr1628","The Road Lab UK","dp205","","Animalia","Chordata","Mammalia","Carnivora","Mustelidae","Lutra","SW","SW96","SW96U","SW9669","United Kingdom","England","dead"
"6dd0c36a-f85b-49f6-b0ec-81f2ddac43f9","74209","CC-BY-NC","The Road Lab","Lutra lutra","(Linnaeus, 1758)","","Eurasian Otter","NBNSYS0000005133","species","present","2020-02-17","17","02","2020","","","","","","TF1407","52.65","-0.31","707.1","","The Road Lab","","","","","","","","","Found dead","Accepted - considered correct","HumanObservation","","UK Roadkill Records","dr1628","The Road Lab UK","dp205","","Animalia","Chordata","Mammalia","Carnivora","Mustelidae","Lutra","TF","TF10","TF10N","TF1407","United Kingdom","England","dead"
"6b8988ab-f2f4-44dd-98c4-07df328e555f","57969","CC-BY-NC","The Road Lab","Lutra lutra","(Linnaeus, 1758)","","Eurasian Otter","NBNSYS0000005133","species","present","2019-02-11","11","02","2019","","","","","","TL4160","52.23","0.07","707.1","","The Road Lab","","","","","","","","","Found dead","Accepted - considered correct","HumanObservation","","UK Roadkill Records","dr1628","The Road Lab UK","dp205","","Animalia","Chordata","Mammalia","Carnivora","Mustelidae","Lutra","TL","TL46","TL46A","TL4160","United Kingdom","England","dead"
"69bbe42e-7d21-4321-9924-bbd60d7868cb","39183","CC-BY-NC","The Road Lab","Lutra lutra","(Linnaeus, 1758)","","Eurasian Otter","NBNSYS0000005133","species","present","2018-02-04","04","02","2018","","","","","","SJ3898","53.48","-2.93","707.1","","The Road Lab","","","","","","","","","Found dead","Accepted - considered correct","HumanObservation","","UK Roadkill Records","dr1628","The Road Lab UK","dp205","","Animalia","Chordata","Mammalia","Carnivora","Mustelidae","Lutra","SJ","SJ39","SJ39Z","SJ3898","United Kingdom","England","dead"
"675665c0-f07a-4d3b-8135-235d6f682ca2","38807","CC-BY-NC","The Road Lab","Lutra lutra","(Linnaeus, 1758)","","Eurasian Otter","NBNSYS0000005133","species","present","2016-02-08","08","02","2016","","","","","","SD5771","54.14","-2.65","707.1","","The Road Lab","","","","","","","","","Found dead","Accepted - considered correct","HumanObservation","","UK Roadkill Records","dr1628","The Road Lab UK","dp205","","Animalia","Chordata","Mammalia","Carnivora","Mustelidae","Lutra","SD","SD57","SD57Q","SD5771","United Kingdom","England","dead"
"66462bd9-01e8-4825-beee-6d0cb5326132","18740","CC-BY-NC","The Road Lab","Lutra lutra","(Linnaeus, 1758)","","Eurasian Otter","NBNSYS0000005133","species","present","2016-02-21","21","02","2016","","","","","","SO8540","52.07","-2.22","707.1","","The Road Lab","","","","","","","","","Found dead","Accepted - considered correct","HumanObservation","","UK Roadkill Records","dr1628","The Road Lab UK","dp205","","Animalia","Chordata","Mammalia","Carnivora","Mustelidae","Lutra","SO","SO84","SO84K","SO8540","United Kingdom","England","dead"
"65ebafc2-69b0-4022-8ee2-9e3d73dc9e70","38366","CC-BY-NC","The Road Lab","Lutra lutra","(Linnaeus, 1758)","","Eurasian Otter","NBNSYS0000005133","species","present","2014-02-03","03","02","2014","","","","","","SX2960","50.42","-4.4","707.1","","The Road Lab","","","","","","","","","Found dead","Accepted - considered correct","HumanObservation","","UK Roadkill Records","dr1628","The Road Lab UK","dp205","","Animalia","Chordata","Mammalia","Carnivora","Mustelidae","Lutra","SX","SX26","SX26V","SX2960","United Kingdom","England","dead"
"635f2d2a-819f-4b55-a729-1e7f2c0f73ec","38383","CC-BY-NC","The Road Lab","Lutra lutra","(Linnaeus, 1758)","","Eurasian Otter","NBNSYS0000005133","species","present","2014-02-25","25","02","2014","","","","","","SJ2742","52.97","-3.08","707.1","","The Road Lab","","","","","","","","","Found dead","Accepted - considered correct","HumanObservation","","UK Roadkill Records","dr1628","The Road Lab UK","dp205","","Animalia","Chordata","Mammalia","Carnivora","Mustelidae","Lutra","SJ","SJ24","SJ24R","SJ2742","United Kingdom","Wales","dead"
"6199ed83-88a1-4dee-9a85-610676586f55","38817","CC-BY-NC","The Road Lab","Lutra lutra","(Linnaeus, 1758)","","Eurasian Otter","NBNSYS0000005133","species","present","2016-02-15","15","02","2016","","","","","","SE9104","53.53","-0.62","707.1","","The Road Lab","","","","","","","","","Found dead","Accepted - considered correct","HumanObservation","","UK Roadkill Records","dr1628","The Road Lab UK","dp205","","Animalia","Chordata","Mammalia","Carnivora","Mustelidae","Lutra","SE","SE90","SE90C","SE9104","United Kingdom","England","dead"
"6122e7ee-52ab-4af5-b7ec-405a129a2f2c","81493","CC-BY-NC","The Road Lab","Lutra lutra","(Linnaeus, 1758)","","Eurasian Otter","NBNSYS0000005133","species","present","2021-02-23","23","02","2021","","","","","","NN4383","56.91","-4.57","707.1","","The Road Lab","","","","","","","","","Found dead","Accepted - considered correct","HumanObservation","","UK Roadkill Records","dr1628","The Road Lab UK","dp205","","Animalia","Chordata","Mammalia","Carnivora","Mustelidae","Lutra","NN","NN48","NN48G","NN4383","United Kingdom","Scotland","dead"
"602cee5c-32b3-42f1-a0ae-bb898ef65c34","39039","CC-BY-NC","The Road Lab","Lutra lutra","(Linnaeus, 1758)","","Eurasian Otter","NBNSYS0000005133","species","present","2017-02-20","20","02","2017","","","","","","SH5860","53.12","-4.12","707.1","","The Road Lab","","","","","","","","","Found dead","Accepted - considered correct","HumanObservation","","UK Roadkill Records","dr1628","The Road Lab UK","dp205","","Animalia","Chordata","Mammalia","Carnivora","Mustelidae","Lutra","SH","SH56","SH56V","SH5860","United Kingdom","Wales","dead"
"5bb07f01-c4fe-41bf-90de-21739430f4ae","38610","CC-BY-NC","The Road Lab","Lutra lutra","(Linnaeus, 1758)","","Eurasian Otter","NBNSYS0000005133","species","present","2015-02-27","27","02","2015","","","","","","SO1433","51.99","-3.24","707.1","","The Road Lab","","","","","","","","","Found dead","Accepted - considered correct","HumanObservation","","UK Roadkill Records","dr1628","The Road Lab UK","dp205","","Animalia","Chordata","Mammalia","Carnivora","Mustelidae","Lutra","SO","SO13","SO13L","SO1433","United Kingdom","Wales","dead"
"5b362412-0af0-4451-908a-863608dada4d","39026","CC-BY-NC","The Road Lab","Lutra lutra","(Linnaeus, 1758)","","Eurasian Otter","NBNSYS0000005133","species","present","2017-02-04","04","02","2017","","","","","","TL8707","51.74","0.71","707.1","","The Road Lab","","","","","","","","","Found dead","Accepted - considered correct","HumanObservation","","UK Roadkill Records","dr1628","The Road Lab UK","dp205","","Animalia","Chordata","Mammalia","Carnivora","Mustelidae","Lutra","TL","TL80","TL80T","TL8707","United Kingdom","England","dead"
"5a931e93-8425-4475-b603-77d056e4204b","6815","CC-BY-NC","The Road Lab","Lutra lutra","(Linnaeus, 1758)","","Eurasian Otter","NBNSYS0000005133","species","present","2014-02-27","27","02","2014","","","","","","NS7795","56.14","-3.97","707.1","","The Road Lab","","","","","","","","","Found dead","Accepted - considered correct","HumanObservation","","UK Roadkill Records","dr1628","The Road Lab UK","dp205","","Animalia","Chordata","Mammalia","Carnivora","Mustelidae","Lutra","NS","NS79","NS79S","NS7795","United Kingdom","Scotland","dead"
"5a485595-eabe-4c6f-b203-a582147feb36","38367","CC-BY-NC","The Road Lab","Lutra lutra","(Linnaeus, 1758)","","Eurasian Otter","NBNSYS0000005133","species","present","2014-02-03","03","02","2014","","","","","","ST4640","51.16","-2.77","707.1","","The Road Lab","","","","","","","","","Found dead","Accepted - considered correct","HumanObservation","","UK Roadkill Records","dr1628","The Road Lab UK","dp205","","Animalia","Chordata","Mammalia","Carnivora","Mustelidae","Lutra","ST","ST44","ST44Q","ST4640","United Kingdom","England","dead"
"58d8be7b-95cb-4c19-b4d2-0bd9a7aa606b","38386","CC-BY-NC","The Road Lab","Lutra lutra","(Linnaeus, 1758)","","Eurasian Otter","NBNSYS0000005133","species","present","2014-02-28","28","02","2014","","","","","","ST9007","50.86","-2.14","707.1","","The Road Lab","","","","","","","","","Found dead","Accepted - considered correct","HumanObservation","","UK Roadkill Records","dr1628","The Road Lab UK","dp205","","Animalia","Chordata","Mammalia","Carnivora","Mustelidae","Lutra","ST","ST90","ST90D","ST9007","United Kingdom","England","dead"
"5708cc55-64c9-4875-afe7-58b8f1e856c7","26490","CC-BY-NC","The Road Lab","Lutra lutra","(Linnaeus, 1758)","","Eurasian Otter","NBNSYS0000005133","species","present","2017-02-14","14","02","2017","","","","","","TG4111","52.65","1.56","707.1","","The Road Lab","","","","","","","","","Found dead","Accepted - considered correct","HumanObservation","","UK Roadkill Records","dr1628","The Road Lab UK","dp205","","Animalia","Chordata","Mammalia","Carnivora","Mustelidae","Lutra","TG","TG41","TG41A","TG4111","United Kingdom","England","dead"
"566b1f67-6499-4637-b5fe-fbdeb3cebaf6","39027","CC-BY-NC","The Road Lab","Lutra lutra","(Linnaeus, 1758)","","Eurasian Otter","NBNSYS0000005133","species","present","2017-02-06","06","02","2017","","","","","","SS7492","51.61","-3.81","707.1","","The Road Lab","","","","","","","","","Found dead","Accepted - considered correct","HumanObservation","","UK Roadkill Records","dr1628","The Road Lab UK","dp205","","Animalia","Chordata","Mammalia","Carnivora","Mustelidae","Lutra","SS","SS79","SS79L","SS7492","United Kingdom","Wales","dead"
